id,iso3,id,langEn,langTh,titleEn,titleTh,verseEn,verseTh,playUrl,downloadTrack001Url,downloadZipUrl,shareProgUrl,Bible Abbr,Bible Reference,Book,Chapter,Verse,Verse Text,id,,Verse Text,Bible Reference1,Book1,Chapter1,Verse1,Verse Text1,,Verse Text1,,,EN Program Order
6851,KHB,2286,Thai Lu,ไทลื้อ,Words of Life,พระคำแห่งชีวิต,"Romans 15:13 May the God of hope fill you with all joy and peace as you trust in Him, so that you may overflow with hope by the power of the Holy Spirit.",โรม 15:13 ขอ​ให้​พระเจ้า​ผู้​เป็น​แหล่ง​ของ​ความหวัง ช่วย​เติม​ให้​คุณ​เต็มเปี่ยม​บริบูรณ์​ไป​ด้วย​ความ​ชื่นชม​ยินดี​และ​สันติสุข ตาม​ความ​ไว้วางใจ​ที่​คุณ​มี​ใน​พระองค์ เพื่อ​คุณ​จะ​ได้​มี​ความหวัง​อย่าง​เหลือล้น ด้วย​อำนาจ​ของ​พระวิญญาณ​บริสุทธิ์,fivefish.org/T6851,fivefish.org/T6851-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/6851.zip,5fi.sh/T6851,ROM,Romans 15:13,Romans,15,13,"May the God of hope fill you with all joy and peace as you trust in Him, so that you may overflow with hope by the power of the Holy Spirit.",6851,,"Romans 15:13 May the God of hope fill you with all joy and peace as you trust in Him, so that you may overflow with hope by the power of the Holy Spirit.",โรม 15:13,โรม,15,13,ขอ​ให้​พระเจ้า​ผู้​เป็น​แหล่ง​ของ​ความหวัง ช่วย​เติม​ให้​คุณ​เต็มเปี่ยม​บริบูรณ์​ไป​ด้วย​ความ​ชื่นชม​ยินดี​และ​สันติสุข ตาม​ความ​ไว้วางใจ​ที่​คุณ​มี​ใน​พระองค์ เพื่อ​คุณ​จะ​ได้​มี​ความหวัง​อย่าง​เหลือล้น ด้วย​อำนาจ​ของ​พระวิญญาณ​บริสุทธิ์,,โรม 15:13 ขอ​ให้​พระเจ้า​ผู้​เป็น​แหล่ง​ของ​ความหวัง ช่วย​เติม​ให้​คุณ​เต็มเปี่ยม​บริบูรณ์​ไป​ด้วย​ความ​ชื่นชม​ยินดี​และ​สันติสุข ตาม​ความ​ไว้วางใจ​ที่​คุณ​มี​ใน​พระองค์ เพื่อ​คุณ​จะ​ได้​มี​ความหวัง​อย่าง​เหลือล้น ด้วย​อำนาจ​ของ​พระวิญญาณ​บริสุทธิ์,,Thai Lu,1
33831,TTS,311,Thai Northeastern,ไทยอีสาน,Good News,ข่าวประเสริฐ,Romans 3:23 For all have sinned and fall short of the glory of God.,โรม 3:23 เพราะ​ทุก​คน​ทำ​บาป​เหมือน​กัน​หมด และ​เสื่อม​จาก​พระบารมี​ของ​พระเจ้า,fivefish.org/T33831,fivefish.org/T33831-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/33831.zip,5fi.sh/T33831,ROM,Romans 3:23,Romans,3,23,For all have sinned and fall short of the glory of God.,33831,,Romans 3:23 For all have sinned and fall short of the glory of God.,โรม 3:23,โรม,3,23,เพราะ​ทุก​คน​ทำ​บาป​เหมือน​กัน​หมด และ​เสื่อม​จาก​พระบารมี​ของ​พระเจ้า,,โรม 3:23 เพราะ​ทุก​คน​ทำ​บาป​เหมือน​กัน​หมด และ​เสื่อม​จาก​พระบารมี​ของ​พระเจ้า,,Thai Northeastern,1
2810,TTS,311,Thai Northeastern,ไทยอีสาน,Words of Life 1,พระคำแห่งชีวิต 1,"Romans 4:20-21 Yet he did not waver through unbelief regarding the promise of God, but was strengthened in his faith and gave glory to God, being fully persuaded that God had power to do what He had promised.",โรม 4:20-21 แต่​อับราฮัม​ไม่​เคย​สงสัย​ใน​คำ​สัญญา​ของ​พระเจ้า​เลย กลับ​มี​ความ​ไว้วางใจ​มาก​ขึ้น ซึ่ง​เป็น​การ​ให้​เกียรติ​กับ​พระเจ้า 21 อับราฮัม​เชื่อ​อย่าง​แน่ว​แน่​ว่า พระเจ้า​สามารถ​ทำ​ใน​สิ่ง​ที่​พระองค์​ได้​สัญญา​ไว้,fivefish.org/T2810,fivefish.org/T2810-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/2810.zip,5fi.sh/T2810,ROM,Romans 4:20-21,Romans,4,20-21,"Yet he did not waver through unbelief regarding the promise of God, but was strengthened in his faith and gave glory to God, being fully persuaded that God had power to do what He had promised.",2810,,"Romans 4:20-21 Yet he did not waver through unbelief regarding the promise of God, but was strengthened in his faith and gave glory to God, being fully persuaded that God had power to do what He had promised.",โรม 4:20-21,โรม,4,20-21,แต่​อับราฮัม​ไม่​เคย​สงสัย​ใน​คำ​สัญญา​ของ​พระเจ้า​เลย กลับ​มี​ความ​ไว้วางใจ​มาก​ขึ้น ซึ่ง​เป็น​การ​ให้​เกียรติ​กับ​พระเจ้า 21 อับราฮัม​เชื่อ​อย่าง​แน่ว​แน่​ว่า พระเจ้า​สามารถ​ทำ​ใน​สิ่ง​ที่​พระองค์​ได้​สัญญา​ไว้,,โรม 4:20-21 แต่​อับราฮัม​ไม่​เคย​สงสัย​ใน​คำ​สัญญา​ของ​พระเจ้า​เลย กลับ​มี​ความ​ไว้วางใจ​มาก​ขึ้น ซึ่ง​เป็น​การ​ให้​เกียรติ​กับ​พระเจ้า 21 อับราฮัม​เชื่อ​อย่าง​แน่ว​แน่​ว่า พระเจ้า​สามารถ​ทำ​ใน​สิ่ง​ที่​พระองค์​ได้​สัญญา​ไว้,,Thai Northeastern,2
2811,TTS,311,Thai Northeastern,ไทยอีสาน,Words of Life 2,พระคำแห่งชีวิต 2,"Romans 5:5 And hope does not put us to shame, because God’s love has been poured out into our hearts through the Holy Spirit, Who has been given to us.",โรม 5:5 ความหวัง​นั้น​ไม่​เคย​ทำ​ให้​เรา​ผิดหวัง​เลย เพราะ​พระเจ้า​ได้​เท​ความรัก​ของ​พระองค์​เข้า​มา​ใน​จิตใจ​ของ​เรา ผ่าน​ทาง​พระวิญญาณ​บริสุทธิ์​ที่​พระองค์​ได้​ให้​กับ​เรา​ไว้,fivefish.org/T2811,fivefish.org/T2811-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/2811.zip,5fi.sh/T2811,ROM,Romans 5:5,Romans,5,5,"And hope does not put us to shame, because God’s love has been poured out into our hearts through the Holy Spirit, Who has been given to us.",2811,,"Romans 5:5 And hope does not put us to shame, because God’s love has been poured out into our hearts through the Holy Spirit, Who has been given to us.",โรม 5:5,โรม,5,5,ความหวัง​นั้น​ไม่​เคย​ทำ​ให้​เรา​ผิดหวัง​เลย เพราะ​พระเจ้า​ได้​เท​ความรัก​ของ​พระองค์​เข้า​มา​ใน​จิตใจ​ของ​เรา ผ่าน​ทาง​พระวิญญาณ​บริสุทธิ์​ที่​พระองค์​ได้​ให้​กับ​เรา​ไว้,,โรม 5:5 ความหวัง​นั้น​ไม่​เคย​ทำ​ให้​เรา​ผิดหวัง​เลย เพราะ​พระเจ้า​ได้​เท​ความรัก​ของ​พระองค์​เข้า​มา​ใน​จิตใจ​ของ​เรา ผ่าน​ทาง​พระวิญญาณ​บริสุทธิ์​ที่​พระองค์​ได้​ให้​กับ​เรา​ไว้,,Thai Northeastern,3
3031,NOD,101,Thai Northern,ไทยเหนือ-กำเมือง,Words of Life,พระคำแห่งชีวิต,"Romans 5:8 But God demonstrates His own love for us in this: While we were still sinners, Christ died for us.",โรม 5:8 แต่​พระเจ้า​ได้​แสดง​ความรัก​ต่อ​เรา โดย​ยอม​ส่ง​พระคริสต์​มา​ตาย​เพื่อ​เรา ทั้งๆ​ที่​เรา​ยัง​เป็น​คน​บาป​อยู่,fivefish.org/T3031,fivefish.org/T3031-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/3031.zip,5fi.sh/T3031,ROM,Romans 5:8,Romans,5,8,"But God demonstrates His own love for us in this: While we were still sinners, Christ died for us.",3031,,"Romans 5:8 But God demonstrates His own love for us in this: While we were still sinners, Christ died for us.",โรม 5:8,โรม,5,8,แต่​พระเจ้า​ได้​แสดง​ความรัก​ต่อ​เรา โดย​ยอม​ส่ง​พระคริสต์​มา​ตาย​เพื่อ​เรา ทั้งๆ​ที่​เรา​ยัง​เป็น​คน​บาป​อยู่,,โรม 5:8 แต่​พระเจ้า​ได้​แสดง​ความรัก​ต่อ​เรา โดย​ยอม​ส่ง​พระคริสต์​มา​ตาย​เพื่อ​เรา ทั้งๆ​ที่​เรา​ยัง​เป็น​คน​บาป​อยู่,,Thai Northern,1
78070,SOU,1167,Thai Southern,ไทยใต้,The Book of James; Epistle to Ephesians,พระธรรมยากอบ และพระธรรมเอเฟซัส,"Romans 6:23 For the wages of sin is death, but the gift of God is eternal life in Christ Jesus our Lord.",โรม 6:23 เพราะ​ค่าจ้าง​ที่​ความบาป​จ่าย​ให้​กับ​เรา​คือ​ความตาย แต่​ของขวัญ​ที่​พระเจ้า​ให้​กับ​เรา​นั้น​คือ​ชีวิต​ที่​อยู่​กับ​พระเจ้า​ตลอด​ไป ใน​พระเยซู​คริสต์เจ้า​ของ​เรา,fivefish.org/T78070,fivefish.org/T78070-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/78070.zip,5fi.sh/T78070,ROM,Romans 6:23,Romans,6,23,"For the wages of sin is death, but the gift of God is eternal life in Christ Jesus our Lord.",78070,,"Romans 6:23 For the wages of sin is death, but the gift of God is eternal life in Christ Jesus our Lord.",โรม 6:23,โรม,6,23,เพราะ​ค่าจ้าง​ที่​ความบาป​จ่าย​ให้​กับ​เรา​คือ​ความตาย แต่​ของขวัญ​ที่​พระเจ้า​ให้​กับ​เรา​นั้น​คือ​ชีวิต​ที่​อยู่​กับ​พระเจ้า​ตลอด​ไป ใน​พระเยซู​คริสต์เจ้า​ของ​เรา,,โรม 6:23 เพราะ​ค่าจ้าง​ที่​ความบาป​จ่าย​ให้​กับ​เรา​คือ​ความตาย แต่​ของขวัญ​ที่​พระเจ้า​ให้​กับ​เรา​นั้น​คือ​ชีวิต​ที่​อยู่​กับ​พระเจ้า​ตลอด​ไป ใน​พระเยซู​คริสต์เจ้า​ของ​เรา,,Thai Southern,1
10920,SOU,1167,Thai Southern,ไทยใต้,Words of Life 1,พระคำแห่งชีวิต 1,"Romans 8:32 He who did not spare His own Son, but gave Him up for us all-how will He not also, along with Him, graciously give us all things?",โรม 8:32 พระองค์​ไม่​หวง​แม้แต่​พระบุตร​ของ​พระองค์​เอง แต่​กลับ​มอบ​พระบุตร​นั้น​ให้​มา​ตาย​เพื่อ​เรา​ทุก​คน ถ้า​อย่าง​นั้น​พระองค์​จะ​ไม่​ยิ่ง​ให้​ทุก​สิ่ง​ทุก​อย่าง​กับ​เรา​พร้อม​กับ​พระบุตร​ด้วย​หรือ,fivefish.org/T10920,fivefish.org/T10920-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/10920.zip,5fi.sh/T10920,ROM,Romans 8:32,Romans,8,32,"He who did not spare His own Son, but gave Him up for us all-how will He not also, along with Him, graciously give us all things?",10920,,"Romans 8:32 He who did not spare His own Son, but gave Him up for us all-how will He not also, along with Him, graciously give us all things?",โรม 8:32,โรม,8,32,พระองค์​ไม่​หวง​แม้แต่​พระบุตร​ของ​พระองค์​เอง แต่​กลับ​มอบ​พระบุตร​นั้น​ให้​มา​ตาย​เพื่อ​เรา​ทุก​คน ถ้า​อย่าง​นั้น​พระองค์​จะ​ไม่​ยิ่ง​ให้​ทุก​สิ่ง​ทุก​อย่าง​กับ​เรา​พร้อม​กับ​พระบุตร​ด้วย​หรือ,,โรม 8:32 พระองค์​ไม่​หวง​แม้แต่​พระบุตร​ของ​พระองค์​เอง แต่​กลับ​มอบ​พระบุตร​นั้น​ให้​มา​ตาย​เพื่อ​เรา​ทุก​คน ถ้า​อย่าง​นั้น​พระองค์​จะ​ไม่​ยิ่ง​ให้​ทุก​สิ่ง​ทุก​อย่าง​กับ​เรา​พร้อม​กับ​พระบุตร​ด้วย​หรือ,,Thai Southern,2
27241,SOU,1167,Thai Southern,ไทยใต้,"Words of Life 2, Believing in God","พระคำแห่งชีวิต 2, เชื่อในพระเจ้า",1 Corinthians 14:33 For God is not a God of disorder but of peace - as in all the congregations of the Lord's people.,1 โครินธ์ 14:33 เพราะ​พระเจ้า​ไม่​ได้​เป็น​พระเจ้า​แห่ง​ความ​วุ่นวาย แต่​เป็น​พระเจ้า​แห่ง​สันติสุข เหมือน​กับ​ที่​พระองค์​เป็น​ใน​ที่ประชุม​ทุก​แห่ง​ของ​คน​ของ​พระเจ้า,fivefish.org/T27241,fivefish.org/T27241-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/27241.zip,5fi.sh/T27241,1CO,1 Corinthians 14:33,1 Corinthians,14,33,For God is not a God of disorder but of peace - as in all the congregations of the Lord's people.,27241,,1 Corinthians 14:33 For God is not a God of disorder but of peace - as in all the congregations of the Lord's people.,1 โครินธ์ 14:33,1 โครินธ์,14,33,เพราะ​พระเจ้า​ไม่​ได้​เป็น​พระเจ้า​แห่ง​ความ​วุ่นวาย แต่​เป็น​พระเจ้า​แห่ง​สันติสุข เหมือน​กับ​ที่​พระองค์​เป็น​ใน​ที่ประชุม​ทุก​แห่ง​ของ​คน​ของ​พระเจ้า,,1 โครินธ์ 14:33 เพราะ​พระเจ้า​ไม่​ได้​เป็น​พระเจ้า​แห่ง​ความ​วุ่นวาย แต่​เป็น​พระเจ้า​แห่ง​สันติสุข เหมือน​กับ​ที่​พระองค์​เป็น​ใน​ที่ประชุม​ทุก​แห่ง​ของ​คน​ของ​พระเจ้า,,Thai Southern,3
25790,SOU,1167,Thai Southern,ไทยใต้,"Words of Life 3, Questions and Answers","พระคำแห่งชีวิต 3, คำถามและคำตอบ",1 Corinthians 14:40 But everything should be done in a fitting and orderly way.,1 โครินธ์ 14:40 แต่​ให้​ทำ​ทุก​อย่างนี้ อย่าง​เหมาะสม​และ​เป็น​ระเบียบ,fivefish.org/T25790,fivefish.org/T25790-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/25790.zip,5fi.sh/T25790,1CO,1 Corinthians 14:40,1 Corinthians,14,40,But everything should be done in a fitting and orderly way.,25790,,1 Corinthians 14:40 But everything should be done in a fitting and orderly way.,1 โครินธ์ 14:40,1 โครินธ์,14,40,แต่​ให้​ทำ​ทุก​อย่างนี้ อย่าง​เหมาะสม​และ​เป็น​ระเบียบ,,1 โครินธ์ 14:40 แต่​ให้​ทำ​ทุก​อย่างนี้ อย่าง​เหมาะสม​และ​เป็น​ระเบียบ,,Thai Southern,4
25791,SOU,1167,Thai Southern,ไทยใต้,"Words of Life 4, Jesus Died for Us","พระคำแห่งชีวิต 4, พระเยซูสิ้นพระชนม์เพื่อเรา","1 Corinthians 15:58 Therefore, my dear brothers, stand firm. Let nothing move you. Always give yourselves fully to the work of the Lord, because you know that your labor in the Lord is not in vain.",1 โครินธ์ 15:58 ดังนั้น พี่น้อง​ที่รัก ให้​มั่นคง อย่า​หวั่นไหว และ​ให้​ทุ่มเท​กับ​งาน​ของ​องค์​เจ้า​ชีวิต​ตลอด​เวลา เพราะ​คุณ​ก็​รู้​ว่า​จะ​ได้รับ​รางวัล​สำหรับ​งาน​หนัก​ที่​คุณ​ทำ​เพื่อ​องค์​เจ้า​ชีวิต​นั้น​แน่,fivefish.org/T25791,fivefish.org/T25791-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/25791.zip,5fi.sh/T25791,1CO,1 Corinthians 15:58,1 Corinthians,15,58,"Therefore, my dear brothers, stand firm. Let nothing move you. Always give yourselves fully to the work of the Lord, because you know that your labor in the Lord is not in vain.",25791,,"1 Corinthians 15:58 Therefore, my dear brothers, stand firm. Let nothing move you. Always give yourselves fully to the work of the Lord, because you know that your labor in the Lord is not in vain.",1 โครินธ์ 15:58,1 โครินธ์,15,58,ดังนั้น พี่น้อง​ที่รัก ให้​มั่นคง อย่า​หวั่นไหว และ​ให้​ทุ่มเท​กับ​งาน​ของ​องค์​เจ้า​ชีวิต​ตลอด​เวลา เพราะ​คุณ​ก็​รู้​ว่า​จะ​ได้รับ​รางวัล​สำหรับ​งาน​หนัก​ที่​คุณ​ทำ​เพื่อ​องค์​เจ้า​ชีวิต​นั้น​แน่,,1 โครินธ์ 15:58 ดังนั้น พี่น้อง​ที่รัก ให้​มั่นคง อย่า​หวั่นไหว และ​ให้​ทุ่มเท​กับ​งาน​ของ​องค์​เจ้า​ชีวิต​ตลอด​เวลา เพราะ​คุณ​ก็​รู้​ว่า​จะ​ได้รับ​รางวัล​สำหรับ​งาน​หนัก​ที่​คุณ​ทำ​เพื่อ​องค์​เจ้า​ชีวิต​นั้น​แน่,,Thai Southern,5
78065,SOU,1167,Thai Southern,ไทยใต้,"Words of Life 5, Creation to Christ","พระคำแห่งชีวิต 5, ตั้งแต่การสร้างจนถึงพระคริสต์",1 Corinthians 2:11 For who knows a person's thoughts except their own spirit within them? In the same way no one knows the thoughts of God except the Spirit of God.,1 โครินธ์ 2:11 เพราะ​ไม่มี​ใคร​รู้​ความคิด​ของ​คนอื่น​ได้​นอกจาก​วิญญาณ​ที่​อยู่​ใน​ตัว​ของ​เขา​เอง เช่น​เดียว​กัน ไม่มี​ใคร​รู้​ความคิด​ของ​พระเจ้า​ได้​นอกจาก​พระวิญญาณ​ของ​พระองค์​เอง,fivefish.org/T78065,fivefish.org/T78065-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/78065.zip,5fi.sh/T78065,1CO,1 Corinthians 2:11,1 Corinthians,2,11,For who knows a person's thoughts except their own spirit within them? In the same way no one knows the thoughts of God except the Spirit of God.,78065,,1 Corinthians 2:11 For who knows a person's thoughts except their own spirit within them? In the same way no one knows the thoughts of God except the Spirit of God.,1 โครินธ์ 2:11,1 โครินธ์,2,11,เพราะ​ไม่มี​ใคร​รู้​ความคิด​ของ​คนอื่น​ได้​นอกจาก​วิญญาณ​ที่​อยู่​ใน​ตัว​ของ​เขา​เอง เช่น​เดียว​กัน ไม่มี​ใคร​รู้​ความคิด​ของ​พระเจ้า​ได้​นอกจาก​พระวิญญาณ​ของ​พระองค์​เอง,,1 โครินธ์ 2:11 เพราะ​ไม่มี​ใคร​รู้​ความคิด​ของ​คนอื่น​ได้​นอกจาก​วิญญาณ​ที่​อยู่​ใน​ตัว​ของ​เขา​เอง เช่น​เดียว​กัน ไม่มี​ใคร​รู้​ความคิด​ของ​พระเจ้า​ได้​นอกจาก​พระวิญญาณ​ของ​พระองค์​เอง,,Thai Southern,6
78066,SOU,1167,Thai Southern,ไทยใต้,"Words of Life 6, Why Did Jesus Die?","พระคำแห่งชีวิต 6, ทำไมพระเยซูถึงสิ้นพระชนม์","1 Corinthians 2:12 We have not received the spirit of the world but the Spirit who is from God, that we may understand what God has freely given us.",1 โครินธ์ 2:12 เรา​ไม่ได้​รับ​วิญญาณ​ของ​โลกนี้ แต่​รับ​พระวิญญาณ​ที่​มา​จาก​พระเจ้า เพื่อ​เรา​จะ​ได้​เข้าใจ​สิ่งต่างๆ​ที่​พระเจ้า​ให้​เรา และ​พระองค์​ก็​ให้​เรา​อย่าง​ใจกว้าง​จริงๆ,fivefish.org/T78066,fivefish.org/T78066-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/78066.zip,5fi.sh/T78066,1CO,1 Corinthians 2:12,1 Corinthians,2,12,"We have not received the spirit of the world but the Spirit who is from God, that we may understand what God has freely given us.",78066,,"1 Corinthians 2:12 We have not received the spirit of the world but the Spirit who is from God, that we may understand what God has freely given us.",1 โครินธ์ 2:12,1 โครินธ์,2,12,เรา​ไม่ได้​รับ​วิญญาณ​ของ​โลกนี้ แต่​รับ​พระวิญญาณ​ที่​มา​จาก​พระเจ้า เพื่อ​เรา​จะ​ได้​เข้าใจ​สิ่งต่างๆ​ที่​พระเจ้า​ให้​เรา และ​พระองค์​ก็​ให้​เรา​อย่าง​ใจกว้าง​จริงๆ,,1 โครินธ์ 2:12 เรา​ไม่ได้​รับ​วิญญาณ​ของ​โลกนี้ แต่​รับ​พระวิญญาณ​ที่​มา​จาก​พระเจ้า เพื่อ​เรา​จะ​ได้​เข้าใจ​สิ่งต่างๆ​ที่​พระเจ้า​ให้​เรา และ​พระองค์​ก็​ให้​เรา​อย่าง​ใจกว้าง​จริงๆ,,Thai Southern,7
78067,SOU,1167,Thai Southern,ไทยใต้,"Words of Life 7, Fear of Evil Spirits","พระคำแห่งชีวิต 7, กลัววิญญาณชั่ว",1 Corinthians 3:16 Don’t you know that you yourselves are God’s temple and that God’s Spirit lives in you?,1 โครินธ์ 3:16 พวกคุณ​ไม่​รู้​หรือ​ว่า​พวกคุณ​เป็น​วิหาร​ของ​พระเจ้า และ​พระวิญญาณ​ของ​พระเจ้า​ก็​อยู่​ใน​หมู่​พวกคุณ,fivefish.org/T78067,fivefish.org/T78067-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/78067.zip,5fi.sh/T78067,1CO,1 Corinthians 3:16,1 Corinthians,3,16,Don’t you know that you yourselves are God’s temple and that God’s Spirit lives in you?,78067,,1 Corinthians 3:16 Don’t you know that you yourselves are God’s temple and that God’s Spirit lives in you?,1 โครินธ์ 3:16,1 โครินธ์,3,16,พวกคุณ​ไม่​รู้​หรือ​ว่า​พวกคุณ​เป็น​วิหาร​ของ​พระเจ้า และ​พระวิญญาณ​ของ​พระเจ้า​ก็​อยู่​ใน​หมู่​พวกคุณ,,1 โครินธ์ 3:16 พวกคุณ​ไม่​รู้​หรือ​ว่า​พวกคุณ​เป็น​วิหาร​ของ​พระเจ้า และ​พระวิญญาณ​ของ​พระเจ้า​ก็​อยู่​ใน​หมู่​พวกคุณ,,Thai Southern,8
78068,SOU,1167,Thai Southern,ไทยใต้,"Words of Life 8, Life of Christ 1","พระคำแห่งชีวิต 8, ชีวิตของพระคริสต์ 1","2 Corinthians 4:1 Therefore, since through God's mercy we have this ministry, we do not lose heart.",2 โครินธ์ 4:1 เรา​ไม่​ย่อท้อ​ง่ายๆ​เพราะ​งานนี้​พระเจ้า​เอง​เป็น​ผู้​มอบ​ให้​เรา​ทำ,fivefish.org/T78068,fivefish.org/T78068-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/78068.zip,5fi.sh/T78068,2CO,2 Corinthians 4:1,2 Corinthians,4,1,"Therefore, since through God's mercy we have this ministry, we do not lose heart.",78068,,"2 Corinthians 4:1 Therefore, since through God's mercy we have this ministry, we do not lose heart.",2 โครินธ์ 4:1,2 โครินธ์,4,1,เรา​ไม่​ย่อท้อ​ง่ายๆ​เพราะ​งานนี้​พระเจ้า​เอง​เป็น​ผู้​มอบ​ให้​เรา​ทำ,,2 โครินธ์ 4:1 เรา​ไม่​ย่อท้อ​ง่ายๆ​เพราะ​งานนี้​พระเจ้า​เอง​เป็น​ผู้​มอบ​ให้​เรา​ทำ,,Thai Southern,9
78069,SOU,1167,Thai Southern,ไทยใต้,"Words of Life 9, Life of Christ 2","พระคำแห่งชีวิต 9, ชีวิตของพระคริสต์ 2","2 Corinthians 4:5 For we do not preach ourselves, but Jesus Christ our Lord, and ourselves as your servants for Jesus’ sake.",2 โครินธ์ 4:5 เรา​ไม่ได้​ประกาศ​ตัว​เรา​เอง แต่​เรา​ประกาศ​ว่า​พระเยซู​คริสต์​เป็น​องค์​เจ้า​ชีวิต และ​ตัวเรา​เอง​เป็น​ทาส​ของ​พวกคุณ เพราะ​เห็น​แก่​พระเยซู,fivefish.org/T78069,fivefish.org/T78069-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/78069.zip,5fi.sh/T78069,2CO,2 Corinthians 4:5,2 Corinthians,4,5,"For we do not preach ourselves, but Jesus Christ our Lord, and ourselves as your servants for Jesus’ sake.",78069,,"2 Corinthians 4:5 For we do not preach ourselves, but Jesus Christ our Lord, and ourselves as your servants for Jesus’ sake.",2 โครินธ์ 4:5,2 โครินธ์,4,5,เรา​ไม่ได้​ประกาศ​ตัว​เรา​เอง แต่​เรา​ประกาศ​ว่า​พระเยซู​คริสต์​เป็น​องค์​เจ้า​ชีวิต และ​ตัวเรา​เอง​เป็น​ทาส​ของ​พวกคุณ เพราะ​เห็น​แก่​พระเยซู,,2 โครินธ์ 4:5 เรา​ไม่ได้​ประกาศ​ตัว​เรา​เอง แต่​เรา​ประกาศ​ว่า​พระเยซู​คริสต์​เป็น​องค์​เจ้า​ชีวิต และ​ตัวเรา​เอง​เป็น​ทาส​ของ​พวกคุณ เพราะ​เห็น​แก่​พระเยซู,,Thai Southern,10
6841,PRT,2289,Tin Eastern,ลัวะ ตะวันออก,Words of Life,พระคำแห่งชีวิต,"2 Corinthians 5:17 Therefore, if anyone is in Christ, he is a new creation; the old has gone, the new has come!",2 โครินธ์ 5:17 ถ้า​ใคร​ก็ตาม​มีส่วน​ใน​พระคริสต์ คนนั้น​ได้​เข้า​สู่​โลกใหม่​ที่​พระเจ้า​ได้​สร้าง​ขึ้นมา​แล้ว สิ่ง​เก่าๆ​หายไป​หมดแล้ว ดูสิ สิ่ง​ใหม่ๆ​ก็​เกิดขึ้น,fivefish.org/T6841,fivefish.org/T6841-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/6841.zip,5fi.sh/T6841,2CO,2 Corinthians 5:17,2 Corinthians,5,17,"Therefore, if anyone is in Christ, he is a new creation; the old has gone, the new has come!",6841,,"2 Corinthians 5:17 Therefore, if anyone is in Christ, he is a new creation; the old has gone, the new has come!",2 โครินธ์ 5:17,2 โครินธ์,5,17,ถ้า​ใคร​ก็ตาม​มีส่วน​ใน​พระคริสต์ คนนั้น​ได้​เข้า​สู่​โลกใหม่​ที่​พระเจ้า​ได้​สร้าง​ขึ้นมา​แล้ว สิ่ง​เก่าๆ​หายไป​หมดแล้ว ดูสิ สิ่ง​ใหม่ๆ​ก็​เกิดขึ้น,,2 โครินธ์ 5:17 ถ้า​ใคร​ก็ตาม​มีส่วน​ใน​พระคริสต์ คนนั้น​ได้​เข้า​สู่​โลกใหม่​ที่​พระเจ้า​ได้​สร้าง​ขึ้นมา​แล้ว สิ่ง​เก่าๆ​หายไป​หมดแล้ว ดูสิ สิ่ง​ใหม่ๆ​ก็​เกิดขึ้น,,Tin Eastern,1
10841,MLF,2290,Tin Western,ลัวะ ตะวันตก,Words of Life,พระคำแห่งชีวิต,"2 Corinthians 5:21 God made Him who had no sin to be sin for us, so that in Him we might become the righteousness of God.",2 โครินธ์ 5:21 พระเจ้า​ทำให้​พระคริสต์​ผู้​ที่​ไม่มี​บาป​กลายเป็น​คนบาป​เพื่อ​เรา เพื่อ​ว่า​ใน​พระคริสต์​นั้น ความ​ซื่อสัตย์​ของ​พระเจ้า จะ​ได้​เห็น​เด่นชัด​ใน​ตัวเรา,fivefish.org/T10841,fivefish.org/T10841-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/10841.zip,5fi.sh/T10841,2CO,2 Corinthians 5:21,2 Corinthians,5,21,"God made Him who had no sin to be sin for us, so that in Him we might become the righteousness of God.",10841,,"2 Corinthians 5:21 God made Him who had no sin to be sin for us, so that in Him we might become the righteousness of God.",2 โครินธ์ 5:21,2 โครินธ์,5,21,พระเจ้า​ทำให้​พระคริสต์​ผู้​ที่​ไม่มี​บาป​กลายเป็น​คนบาป​เพื่อ​เรา เพื่อ​ว่า​ใน​พระคริสต์​นั้น ความ​ซื่อสัตย์​ของ​พระเจ้า จะ​ได้​เห็น​เด่นชัด​ใน​ตัวเรา,,2 โครินธ์ 5:21 พระเจ้า​ทำให้​พระคริสต์​ผู้​ที่​ไม่มี​บาป​กลายเป็น​คนบาป​เพื่อ​เรา เพื่อ​ว่า​ใน​พระคริสต์​นั้น ความ​ซื่อสัตย์​ของ​พระเจ้า จะ​ได้​เห็น​เด่นชัด​ใน​ตัวเรา,,Tin Western,1
